timestamp,content_airframe_registration,content_airframe_type_icao_value,content_airframe_wtc,content_arrival_aerodrome_actual_icao_value,content_arrival_aerodrome_scheduled_icao_value,content_arrival_time_inBlock_actual,content_arrival_time_landing_estimated,content_arrival_time_landing_scheduled,content_carrier_icao_quality,content_carrier_icao_value,content_departure_aerodrome_actual_icao_value,content_departure_aerodrome_scheduled_icao_value,content_departure_time_offBlock_estimated,content_departure_time_takeoff_actual,content_departure_time_takeoff_planned,content_departure_time_takeoff_scheduled,content_gufi,content_identification_callsign_quality,content_identification_callsign_value,content_identification_iataFlightNumber_quality,content_identification_iataFlightNumber_value,content_identification_squawk,content_movement_altitude_gps,content_movement_direction_heading,content_movement_position_lat,content_movement_position_lon,content_movement_speed_ground,content_movement_timestamp,content_movement_type,content_route_cruisingAltitude,content_route_cruisingSpeed,content_route_initialFlightRules,content_route_text,content_status
2017-03-01T22:06:14.103Z,,,,,,,,,DERIVED,BEE,,,,,,,4e96186d-165d-4fbc-b1bf-33dbfa2cae9a,RECEIVED,BEE852,,,,,178,52.45386,-1.74803,,2017-02-28T23:06:02Z,ESTIMATED,,,,,AIRBORNE
2017-03-01T22:34:10.441Z,,DH8D,MEDIUM,,EGCC,,2017-03-01T07:45:00Z,2017-03-01T07:45:00Z,DERIVED,BEE,,EGHI,,,2017-03-01T06:55:00Z,2017-03-01T06:55:00Z,cf5e67d9-850a-458c-b180-3685f145c867,,,DERIVED,BE861,,,,,,,,,,128,,,SCHEDULED
2017-03-01T22:14:15.015Z,GECOC,DH8D,MEDIUM,EGCC,,,2017-02-28T15:12:00Z,,RECEIVED,BEE,EGPD,,2017-02-28T13:45:00Z,,,,a293b6e5-8033-4697-8ce9-cc5d884400d6,RECEIVED,BEE1JR,,,,,,,,,,,,,IFR,N0313F250 DCT ADN P600 PTH UP600 GOW UL612 LAKEY,PLANNED
2017-03-01T22:27:40.327Z,,DH8D,MEDIUM,,EHAM,,2017-03-01T09:05:00Z,2017-03-01T09:05:00Z,DERIVED,BEE,,EGBB,,,2017-03-01T08:05:00Z,2017-03-01T08:05:00Z,b959765c-1d59-4250-ae19-fbb06f5000d4,,,DERIVED,BE103,,,,,,,,,,179,,,SCHEDULED
2017-03-01T22:32:08.891Z,,DH8D,MEDIUM,,EGPD,,2017-03-01T10:00:00Z,2017-03-01T10:00:00Z,DERIVED,BEE,,EGCC,,,2017-03-01T09:00:00Z,2017-03-01T09:00:00Z,3f174996-6c2a-4197-a8f9-46a9be8fb170,,,DERIVED,BE1033,,,,,,,,,,174,,,SCHEDULED
2017-03-01T22:05:32.770Z,N949BW,,,,,,,,DERIVED,BEE,,,,,,,e58016e6-fa1a-43b3-853e-806472029b12,DERIVED,BEE850,,,1222,5200,259,64.46883,-165.6969,150,2017-03-01T00:29:55Z,ADSB,,,,,AIRBORNE
2017-03-01T20:41:30.616Z,GECOF,DH8D,MEDIUM,EGPF,,,2017-02-28T17:41:00Z,,RECEIVED,BEE,EGAC,,2017-02-28T16:50:00Z,,,,f9ff2e02-3636-4a7b-ac46-6cf9b04d41a3,RECEIVED,BEE6KJ,,,,,,,,,,,,,IFR,N0299F150 DCT MAGEE DCT BLACA,PLANNED
2017-03-01T20:41:26.449Z,GFLBE,DH8D,MEDIUM,EGBB,,,2017-02-28T14:46:00Z,,RECEIVED,BEE,EGPE,,2017-02-28T13:10:00Z,,,,1b3fdfd3-863e-4d47-b9a5-f2f06709b020,RECEIVED,BEE7LW,,,,,,,,,,,,,IFR,N0312F220 DCT GUSSI DCT NESDI N560 GOW/N0311F230 L612 CALDA/N0306F170 L612 CROFT,PLANNED
2017-03-01T20:41:21.666Z,GPRPG,DH8D,MEDIUM,EGAC,,,2017-02-28T10:43:00Z,,RECEIVED,BEE,EGLC,,2017-02-28T09:05:00Z,,,,73dd7389-fc6e-4e5d-a03a-3c72ad836665,RECEIVED,BEE9WH,,,,,,,,,,,,,IFR,N0306F160 BPK N601 POTON/N0313F240 N601 LESTA P6 RODOL L28 PENIL L10 IOM DCT NELBO DCT MAGEE DCT,PLANNED
2017-03-01T23:05:24.085Z,,DH8D,MEDIUM,,EHAM,,2017-03-01T12:00:00Z,2017-03-01T12:00:00Z,DERIVED,BEE,,EGCC,,,2017-03-01T10:50:00Z,2017-03-01T10:50:00Z,90e13da4-25e4-49c7-b8a3-30e9f595f70f,,,DERIVED,BE1275,,,,,,,,,,226,,,SCHEDULED
2017-03-01T23:03:57.682Z,,DH8D,MEDIUM,,EGLC,,2017-03-01T19:00:00Z,2017-03-01T19:00:00Z,DERIVED,BEE,,EGPD,,,2017-03-01T17:10:00Z,2017-03-01T17:10:00Z,5536eb96-c50c-4276-b9b4-4a2d4e0deceb,,,DERIVED,BE1365,,,,,,,,,,192,,,SCHEDULED
2017-03-01T21:35:20.656Z,,,,,,,,,DERIVED,BEE,,,,,,,d03cee09-578b-4cc0-86c1-c7cc9e29245e,RECEIVED,BEE4518,,,,,183,51.39667,-3.34333,,2017-02-28T23:48:02Z,ESTIMATED,,,,,AIRBORNE
2017-03-01T21:35:29.541Z,GECOH,DH8D,MEDIUM,EGPH,,,2017-02-28T22:15:00Z,,DERIVED,BEE,EGCC,,,2017-02-28T21:31:00Z,,,1696a32c-1f74-437f-b6a1-b1012e90eaa8,RECEIVED,BEE8DP,,,,,,,,,,,,215,,,COMPLETED
2017-03-01T22:32:14.376Z,EIREL,AT75,,EGCC,,,2017-03-01T13:14:00Z,,RECEIVED,BEE,EGNS,,2017-03-01T12:35:00Z,,,,4632d99a-b54c-4d88-941f-b28430d8796d,RECEIVED,BEE9FE,,,,,,,,,,,,,IFR,N0285F130 IOM,PLANNED
2017-03-01T22:33:39.284Z,,DH8D,MEDIUM,,EHAM,,2017-03-01T08:20:00Z,2017-03-01T08:20:00Z,DERIVED,BEE,,EGCC,,,2017-03-01T07:10:00Z,2017-03-01T07:10:00Z,245d615f-adbd-46a3-bcc8-ca0170880842,,,DERIVED,BE1271,,,,,,,,,,176,,,SCHEDULED
2017-03-01T23:04:24.279Z,,E170,MEDIUM,,EHAM,,2017-03-01T14:55:00Z,2017-03-01T14:55:00Z,DERIVED,BEE,,EGBB,,,2017-03-01T14:00:00Z,2017-03-01T14:00:00Z,a54b4fe2-47e1-480d-be8a-7d2e71f7521d,,,DERIVED,BE109,,,,,,,,,,261,,,SCHEDULED
2017-03-01T22:05:19.985Z,EIREM,AT75,,EGCC,,,2017-02-28T10:33:00Z,,RECEIVED,BEE,EGNS,,2017-02-28T09:55:00Z,,,,902d1856-a4e3-4240-b586-9a6cad3ccd9a,RECEIVED,BEE9PD,,,,,,,,,,,,,IFR,N0287F130 IOM,PLANNED
2017-03-01T21:26:02.702Z,EIREM,,,EGCC,,,2017-02-28T21:10:51Z,,DERIVED,BEE,,,,,,,fffe4f4d-328b-4085-865e-3d133c1016db,RECEIVED,BEE9WB,,,,,,,,,,,,,,,COMPLETED
2017-03-01T20:40:32.987Z,GJECO,DH8D,MEDIUM,EGHI,,,2017-02-28T15:23:00Z,,RECEIVED,BEE,LFLL,,2017-02-28T13:15:00Z,,,,a55e5e10-2d9a-4016-8c19-00188d7031a4,RECEIVED,BEE2FT,,,,,,,,,,,,,IFR,N0315F240 BUSIL UT133 BAGBI UM733 PIREG UT421 KUNAV N20 ELDAX/N0304F160,PLANNED
2017-03-01T23:57:42.846Z,GFBJC,E170,MEDIUM,EGNX,,,2017-03-01T14:30:00Z,,RECEIVED,BEE,EHAM,,2017-03-01T13:15:00Z,,,,5c99d672-b15f-4d4f-966d-b7cda026c8fa,RECEIVED,BEE3DR,,,,,,,,,,,,,IFR,N0415F340 VALKO UL980 LAM/N0379F220 L610 HEMEL T420 BUZAD/N0344F220 T420 WELIN,PLANNED
2017-03-01T23:05:25.558Z,,DH8D,MEDIUM,,EGAC,,2017-03-01T14:45:00Z,2017-03-01T14:45:00Z,DERIVED,BEE,,EGCC,,,2017-03-01T14:05:00Z,2017-03-01T14:05:00Z,fb08332d-a730-4adf-9e46-6348b786934a,,,DERIVED,BE486,,,,,,,,,,222,,,SCHEDULED
2017-03-01T22:59:34.742Z,,DH8D,MEDIUM,,EGCC,,2017-03-01T19:35:00Z,2017-03-01T19:35:00Z,DERIVED,BEE,,EGTE,,,2017-03-01T18:50:00Z,2017-03-01T18:50:00Z,c3882d91-f628-499b-8a52-dacab01861a2,,,DERIVED,BE377,,,,,,,,,,218,,,SCHEDULED
2017-03-01T20:29:03.048Z,GJECH,DH8D,MEDIUM,EGCC,,,2017-02-28T21:20:00Z,,DERIVED,BEE,EDDV,,,2017-02-28T19:30:00Z,,,6ab65b4f-dd36-498f-8c8f-dae318750fa3,RECEIVED,BEE2NZ,,,,,,,,,,,,262,,,COMPLETED
2017-03-01T23:04:25.184Z,,E190,MEDIUM,,EGFF,,2017-03-01T20:00:00Z,2017-03-01T20:00:00Z,DERIVED,BEE,,EGPH,,,2017-03-01T19:05:00Z,2017-03-01T19:05:00Z,a6d437a9-cb2b-437c-b418-aabdac616231,,,DERIVED,BE4508,,,,,,,,,,299,,,SCHEDULED
2017-03-01T22:34:51.715Z,,DH8D,MEDIUM,,EGLC,,2017-03-01T16:15:00Z,2017-03-01T16:15:00Z,DERIVED,BEE,,EGAC,,,2017-03-01T14:50:00Z,2017-03-01T14:50:00Z,f27c64cb-b5b8-4bc2-a379-0d1dcf2d0dff,,,DERIVED,BE1357,,,,,,,,,,201,,,SCHEDULED
2017-03-01T20:42:01.223Z,GFBJK,E170,MEDIUM,EGCC,,,2017-02-28T22:03:00Z,,DERIVED,BEE,EGAC,,,2017-02-28T21:29:00Z,,,c8142f4e-6183-4cad-b45c-7a66325f04c0,RECEIVED,BEE6VC,,,,,,,,,,,,222,,,COMPLETED
2017-03-01T23:56:27.287Z,GJECL,DH8D,MEDIUM,EGNT,,,2017-03-01T20:09:00Z,,RECEIVED,BEE,EGHI,,2017-03-01T18:45:00Z,,,,3f764227-f9a6-4124-99a5-bc7fc00008de,RECEIVED,BEE869M,,,,,,,,,,,,,IFR,N0256F070 DCT NORRY/N0253F110 Q41 WCO/N0318F240 DCT DTY Y250 GASKO P18 NATEB DCT,PLANNED
2017-03-01T23:56:25.410Z,GFBEI,E190,MEDIUM,EGCC,,,2017-03-01T16:15:00Z,,RECEIVED,BEE,EGHI,,2017-03-01T15:20:00Z,,,,1e395cc5-3979-4ce8-bcf4-9ee858b068b7,RECEIVED,BEE7DF,,,,,,,,,,,,,IFR,N0272F070 DCT NORRY/N0289F110 Q41 WCO/N0333F200 DCT DTY Y250 AKUPA T420 TNT,PLANNED
2017-03-01T22:08:58.490Z,EIREM,,,,,,,,DERIVED,BEE,,,,2016-01-11T15:44:58Z,,,f2aa862e-aedf-4a32-8b16-f0043cd7a2e1,RECEIVED,BEE3VH,,,,,,,,,,,,0,,,AIRBORNE
2017-03-01T20:40:29.433Z,,,,,,,,,DERIVED,BEE,,,,,,,7de30024-8bea-4944-9484-9543468f7c1a,RECEIVED,BEE438,,,,,326,52.45386,-1.74803,,2017-02-28T22:03:03Z,ESTIMATED,,,,,AIRBORNE
2017-03-01T22:59:44.339Z,,E170,MEDIUM,,LIMC,,2017-03-01T18:50:00Z,2017-03-01T18:50:00Z,DERIVED,BEE,,EGBB,,,2017-03-01T17:05:00Z,2017-03-01T17:05:00Z,2fcc533e-eb28-4c85-b749-07c5c9394350,,,DERIVED,BE7117,,,,,,,,,,332,,,SCHEDULED
2017-03-01T21:34:46.268Z,GJEDU,DH8D,MEDIUM,EGTE,,,2017-02-28T14:27:00Z,,RECEIVED,BEE,EHAM,,2017-02-28T12:40:00Z,,,,ee2c0d25-fb37-4f47-9fc4-633e809ed63d,RECEIVED,BEE7GR,,,,,,,,,,,,,IFR,N0312F240 VALKO UL980 XAMAN L980 MID L620 GIBSO DCT,PLANNED
2017-03-01T20:41:43.993Z,GECOF,DH8D,MEDIUM,EGBB,,,2017-02-28T08:02:00Z,,RECEIVED,BEE,EGPF,,2017-02-28T06:45:00Z,,,,33eee44d-fa4e-4a54-bbab-ccd1242f03a2,RECEIVED,BEE1LJ,,,,,,,,,,,,,IFR,N0320F250 LUSIV L612 DCS UL612 CROFT/N0311F170,PLANNED
2017-03-01T23:00:02.292Z,GPRPF,DH8D,MEDIUM,EGPH,,,2017-02-28T23:06:00Z,,RECEIVED,BEE,EGBB,,2017-02-28T21:45:00Z,,,,176834c4-bf35-44d1-ac33-06f8127105e9,RECEIVED,BEE4KR,,,,,,,,,,,,,IFR,N0316F230 TNT/N0316F240 N57 POL N601 ESKDO,PLANNED
2017-03-01T22:31:36.607Z,,E170,MEDIUM,,EGCC,,2017-03-01T18:00:00Z,2017-03-01T18:00:00Z,DERIVED,BEE,,EDDL,,,2017-03-01T16:40:00Z,2017-03-01T16:40:00Z,47448799-37a9-45d5-80ab-51dc9542360a,,,DERIVED,BE7216,,,,,,,,,,266,,,SCHEDULED
2017-03-01T23:03:47.665Z,,DH8D,MEDIUM,,EGCC,,2017-03-01T09:40:00Z,2017-03-01T09:40:00Z,DERIVED,BEE,,EGAC,,,2017-03-01T08:55:00Z,2017-03-01T08:55:00Z,e450e2a6-a416-4986-befb-2f8cc428b75c,,,DERIVED,BE473,,,,,,,,,,197,,,SCHEDULED
2017-03-01T20:42:31.089Z,GJECL,DH8D,MEDIUM,EGCC,,,2017-02-28T08:04:00Z,,RECEIVED,BEE,EGTE,,2017-02-28T06:55:00Z,,,,f0f31ee3-0b8c-4c03-8d3b-d91985098f92,RECEIVED,BEE1MC,,,,,,,,,,,,,IFR,N0314F200 DCT EXMOR N864 MONTY,PLANNED
2017-03-01T20:42:19.330Z,GFBJE,E170,MEDIUM,EGCC,,,2017-02-28T15:21:00Z,,RECEIVED,BEE,LFPG,,2017-02-28T14:00:00Z,,,,d0380539-7b59-446c-9903-3edfcb1f1125,RECEIVED,BEE954K,,,,,,,,,,,,,IFR,N0442F360 ATREX UT225 VESAN UL613 SANDY UN57 LAM/N0388F300 UN57 WELIN/N0318F180 T420 ELVOS/N0319F180 T420 TNT,PLANNED
2017-03-01T22:59:57.905Z,,E170,MEDIUM,,EGFF,,2017-03-01T18:20:00Z,2017-03-01T18:20:00Z,DERIVED,BEE,,LIMC,,,2017-03-01T16:35:00Z,2017-03-01T16:35:00Z,6684d6e4-d00c-44e1-ac97-ceccce0b60d7,,,DERIVED,BE4544,,,,,,,,,,339,,,SCHEDULED
2017-03-01T21:26:43.437Z,GFBJJ,,,EGBB,,,2017-02-28T22:10:05Z,,DERIVED,BEE,EGPF,,,,,,93205f30-83ba-4935-affe-1d6a933d0a00,RECEIVED,BEE795,,,,,,,,,,,,,,,COMPLETED
2017-03-01T23:06:30.901Z,,DH8D,MEDIUM,,EIDW,,2017-03-01T08:05:00Z,2017-03-01T08:05:00Z,DERIVED,BEE,,EGHI,,,2017-03-01T07:00:00Z,2017-03-01T07:00:00Z,fe7efbf3-c464-47b9-9dee-d181e735a986,,,DERIVED,BE381,,,,,,,,,,165,,,SCHEDULED
2017-03-01T23:57:53.674Z,GJECF,DH8D,MEDIUM,EGBB,,,2017-03-01T21:46:00Z,,RECEIVED,BEE,EGPH,,2017-03-01T20:25:00Z,,,,b295c9f2-dcb6-49b1-9a66-844ae61286de,RECEIVED,BEE6AW,,,,,,,,,,,,,IFR,N0318F250 TLA N864 DCS UL612 CROFT/N0312F170,PLANNED
2017-03-01T20:42:17.769Z,GFBJC,E170,MEDIUM,EHAM,,,2017-02-28T14:50:00Z,,RECEIVED,BEE,EGBB,,2017-02-28T13:50:00Z,,,,f28024cf-4437-4f84-a83d-2b130346d5f9,RECEIVED,BEE98DL,,,,,,,,,,,,,IFR,N0396F310 UNGAP P155 SIVDA DCT REDFA/N0321F190,PLANNED
2017-03-01T23:07:32.447Z,,DH8D,MEDIUM,,EGHI,,2017-03-01T21:50:00Z,2017-03-01T21:50:00Z,DERIVED,BEE,,EIDW,,,2017-03-01T20:50:00Z,2017-03-01T20:50:00Z,d593f338-267f-47c0-a0aa-bff0c5c608fc,,,DERIVED,BE388,,,,,,,,,,234,,,SCHEDULED
2017-03-01T23:07:32.466Z,,DH8D,MEDIUM,,EGHI,,2017-03-01T10:15:00Z,2017-03-01T10:15:00Z,DERIVED,BEE,,LFPO,,,2017-03-01T09:15:00Z,2017-03-01T09:15:00Z,9b8f9329-96bb-4acb-aff7-2c8fcfe6272f,,,DERIVED,BE3042,,,,,,,,,,147,,,SCHEDULED
2017-03-01T20:40:18.387Z,GECOA,DH8D,MEDIUM,EGPH,,,2017-02-28T14:05:00Z,,RECEIVED,BEE,EGBB,,2017-02-28T12:45:00Z,,,,21131d8e-29da-4893-b1c1-b11a1b3d91a4,RECEIVED,BEE9VB,,,,,,,,,,,,,IFR,N0312F230 TNT/N0312F240 N57 POL N601 ESKDO,PLANNED
2017-03-01T23:07:37.325Z,,DH8D,MEDIUM,,LFPG,,2017-03-01T14:35:00Z,2017-03-01T14:35:00Z,DERIVED,BEE,,EGTE,,,2017-03-01T13:25:00Z,2017-03-01T13:25:00Z,590b09b0-6738-435d-9e08-69a39c3da16e,,,DERIVED,BE3505,,,,,,,,,,217,,,SCHEDULED
2017-03-01T21:25:10.364Z,,,,EGCC,,2017-02-28T22:08:49Z,,,DERIVED,BEE,EGAC,,,,,,b3182437-edb4-428c-917f-bb15b3900ea0,RECEIVED,BEE485,,,,,,,,,,,,,,,COMPLETED
2017-03-01T20:41:41.058Z,GECOR,DH8D,MEDIUM,EHAM,,,2017-02-28T08:17:00Z,,RECEIVED,BEE,EGHI,,2017-02-28T06:55:00Z,,,,0450cc85-7010-40e7-a1cd-9cabbaa2fe1d,RECEIVED,BEE6AK,,,,,,,,,,,,,IFR,N0253F070 DCT GWC/N0310F170 DCT OCK/N0315F250 UM185 BPK Q295 CLN UL620 REDFA/N0288F190,PLANNED
2017-03-01T23:07:38.360Z,,DH8D,MEDIUM,,EGPH,,2017-03-01T21:25:00Z,2017-03-01T21:25:00Z,DERIVED,BEE,,EGCC,,,2017-03-01T20:40:00Z,2017-03-01T20:40:00Z,03655b63-52f9-4ed2-98b8-dcba4d199623,,,DERIVED,BE297,,,,,,,,,,215,,,SCHEDULED
2017-03-01T20:40:43.863Z,GFBEM,E190,MEDIUM,LFPG,,,2017-02-28T11:38:00Z,,RECEIVED,BEE,EGFF,,2017-02-28T10:15:00Z,,,,956f8119-7d18-4b61-aac1-7374a27298d4,RECEIVED,BEE842R,,,,,,,,,,,,,IFR,N0380F290 BCN DCT GAVGO UL18 SFD UM605 HARDY/N0352F250 UM605 BIBAX/N0294F130,PLANNED
2017-03-01T20:41:32.984Z,GECOA,DH8D,MEDIUM,EGHI,,,2017-02-28T08:21:00Z,,RECEIVED,BEE,EGPH,,2017-02-28T06:45:00Z,,,,6a7e47b6-87f3-41d9-8ac9-533a069ab1d4,RECEIVED,BEE3RL,,,,,,,,,,,,,IFR,N0312F250 TLA N864 DCS UN864 SUBUK DCT KEPAD UL151 TELBA/N0254F200 L151 PEPUL,PLANNED
2017-03-01T23:01:43.434Z,,E190,MEDIUM,,EGKK,,2017-03-01T12:05:00Z,2017-03-01T12:05:00Z,DERIVED,BEE,,EGHQ,,,2017-03-01T11:15:00Z,2017-03-01T11:15:00Z,e87a16a0-8765-47ee-9db5-484fef6c6a5d,,,DERIVED,BE803,,,,,,,,,,226,,,SCHEDULED
2017-03-01T23:28:29.503Z,GFBJA,E170,MEDIUM,EGBB,,,2017-03-01T17:24:00Z,,RECEIVED,BEE,EHAM,,2017-03-01T16:00:00Z,,,,9ee63aaa-cc1a-442a-8e1e-c3f01afdfa66,RECEIVED,BEE324E,,,,,,,,,,,,,IFR,N0376F280 VALKO UL980 LAM/N0343F220 L610 HEMEL T420 BUZAD/N0323F180,PLANNED
2017-03-01T20:40:57.084Z,GJEDR,DH8D,MEDIUM,EGBB,,,2017-02-28T17:39:00Z,,RECEIVED,BEE,EGAC,,2017-02-28T16:30:00Z,,,,941b26c7-3cfd-4bf8-b95f-cf7fac18da48,RECEIVED,BEE1EC,,,,,,,,,,,,,IFR,N0313F230 DCT DUFFY L15 AMPIT,PLANNED
2017-03-01T20:42:05.002Z,GECOE,DH8D,MEDIUM,EGAC,,,2017-02-28T08:44:00Z,,RECEIVED,BEE,EGHI,,2017-02-28T07:00:00Z,,,,1cebac8c-5ec8-4471-bb3b-50f460920b12,RECEIVED,BEE5DV,,,,,,,,,,,,,IFR,N0253F070 DCT NORRY/N0283F110 Q41 WCO/N0310F240 DCT DTY DCT SAPCO N57 TNT L28 PENIL L10 IOM DCT NELBO DCT MAGEE DCT,PLANNED
2017-03-01T23:28:52.469Z,GECOF,DH8D,MEDIUM,EGBB,,,2017-03-01T20:03:00Z,,RECEIVED,BEE,EGPF,,2017-03-01T18:45:00Z,,,,32c1904c-c417-4b8c-8306-0663ffccebc6,RECEIVED,BEE9NX,,,,,,,,,,,,,IFR,N0318F250 LUSIV L612 DCS UL612 CROFT/N0312F170,PLANNED
2017-03-01T21:31:12.074Z,,,,,,,,,DERIVED,BEE,,,,,,,70fa49fa-20df-48a2-83c0-d1d0b4e640a3,RECEIVED,BEE4238,,,,,68,60.03288,19.71868,,2017-02-28T22:02:01Z,ESTIMATED,,,,,AIRBORNE
2017-03-01T23:28:42.106Z,,DH8D,MEDIUM,,EGAC,,2017-03-01T09:05:00Z,2017-03-01T09:05:00Z,DERIVED,BEE,,EGNM,,,2017-03-01T08:25:00Z,2017-03-01T08:25:00Z,8e2f49e8-d4af-4b2d-aad9-9d8c67b8e22f,,,DERIVED,BE730,,,,,,,,,,155,,,SCHEDULED
2017-03-01T20:42:05.955Z,GFBJI,E170,MEDIUM,EGCC,,,2017-02-28T10:50:00Z,,RECEIVED,BEE,EDDL,,2017-02-28T09:20:00Z,,,,09c4abf2-0873-468b-894d-a8d9581df523,RECEIVED,BEE5RK,,,,,,,,,,,,,IFR,N0442F360 SONEB4J SONEB UP64 TENLI UL602 SPY UY70 OTBED/N0373F170,PLANNED
2017-03-01T22:06:14.410Z,GJEDU,DH8D,MEDIUM,EGTE,,,2017-02-28T11:42:00Z,,RECEIVED,BEE,EGCC,,2017-02-28T10:35:00Z,,,,c4bcd1c8-7e1c-41db-97e7-8b8f0b4cb44a,RECEIVED,BEE2HX,,,,,,,,,,,,,IFR,N0312F210 ASMIM P16 NOKIN N862 RETSI/N0286F160 N862 RILES/N0304F160 L180 DIKAS N864 EXMOR DCT TIVER DCT,PLANNED
2017-03-01T23:02:03.921Z,,DH8D,MEDIUM,,EGHI,,2017-03-01T19:30:00Z,2017-03-01T19:30:00Z,DERIVED,BEE,,EHAM,,,2017-03-01T18:30:00Z,2017-03-01T18:30:00Z,2b443151-7307-4ada-bed7-03870c2ea263,,,DERIVED,BE1018,,,,,,,,,,243,,,SCHEDULED
2017-03-01T23:07:14.292Z,,DH8D,MEDIUM,,LFRS,,2017-03-01T12:10:00Z,2017-03-01T12:10:00Z,DERIVED,BEE,,EGHI,,,2017-03-01T11:20:00Z,2017-03-01T11:20:00Z,89681538-1072-470b-96e1-6be9337e13cd,,,DERIVED,BE3703,,,,,,,,,,275,,,SCHEDULED
2017-03-01T20:42:05.406Z,GFBJJ,E170,MEDIUM,EGPF,,,2017-02-28T20:14:00Z,,RECEIVED,BEE,EGBB,,2017-02-28T19:05:00Z,,,,c47dfe06-ce46-4869-a51b-6251874e5e7a,RECEIVED,BEE5NM,,,,,,,,,,,,,IFR,N0372F280 TNT N57 POL UN601 RIBEL/N0328F200,PLANNED
2017-03-01T23:28:30.029Z,,DH8D,MEDIUM,,EGNM,,2017-03-01T07:40:00Z,2017-03-01T07:40:00Z,DERIVED,BEE,,EGAC,,,2017-03-01T07:00:00Z,2017-03-01T07:00:00Z,27f16b44-3a02-45cd-b163-f6acab655713,,,DERIVED,BE729,,,,,,,,,,155,,,SCHEDULED
2017-03-01T22:29:35.236Z,,DH8D,MEDIUM,,EGPH,,2017-03-01T18:25:00Z,2017-03-01T18:25:00Z,DERIVED,BEE,,EGNX,,,2017-03-01T17:35:00Z,2017-03-01T17:35:00Z,1a446498-fea4-44c2-aaad-363a09a45358,,,DERIVED,BE266,,,,,,,,,,241,,,SCHEDULED
2017-03-01T20:42:33.632Z,GECOB,DH8D,MEDIUM,EGBB,,,2017-02-28T08:18:00Z,,RECEIVED,BEE,EGPH,,2017-02-28T07:00:00Z,,,,8678aa7a-8799-4dce-b428-694bad91a1c0,RECEIVED,BEE1HD,,,,,,,,,,,,,IFR,N0320F250 TLA N864 DCS UL612 CROFT/N0315F190,PLANNED
2017-03-01T23:56:10.880Z,GFBEG,E190,MEDIUM,EGKK,,,2017-03-01T08:21:00Z,,RECEIVED,BEE,EGHQ,,2017-03-01T07:25:00Z,,,,a68fc12c-fc96-4b06-a058-7f6fe3e70074,RECEIVED,BEE5BP,,,,,,,,,,,,,IFR,N0371F270 DCT DAWLY UL620 GIBSO DCT BILNI,PLANNED
2017-03-01T20:41:09.361Z,GJECI,DH8D,MEDIUM,EGCC,,,2017-02-28T14:44:00Z,,RECEIVED,BEE,EHAM,,2017-02-28T13:05:00Z,,,,2a2f2852-451c-4634-9a56-2ea689d20782,RECEIVED,BEE2NJ,,,,,,,,,,,,,IFR,N0312F240 BERGI UL602 SUPUR DCT KOLAG L60 SOPEK L989 BODSO Y70 OTBED,PLANNED
2017-03-01T23:54:42.647Z,GPRPJ,DH8D,MEDIUM,EGBB,,,2017-03-01T12:04:00Z,,RECEIVED,BEE,EGPH,,2017-03-01T10:45:00Z,,,,fd3ac096-85a5-42ca-bd03-11b880a0aa2c,RECEIVED,BEE9GR,,,,,,,,,,,,,IFR,N0315F250 TLA N864 DCS UL612 CROFT/N0315F190,PLANNED
2017-03-01T23:59:33.979Z,GJEDT,DH8D,MEDIUM,EGLC,,,2017-03-01T14:52:00Z,,RECEIVED,BEE,EDDL,,2017-03-01T12:55:00Z,,,,d118511c-fb2a-4c2d-9205-04a338d92fe0,RECEIVED,BEE9BK,,,,,,,,,,,,,IFR,N0315F210 MODRU6J MODRU Z717 GOBNO UZ717 MAS/N0315F240 UM617 SOGRI UL608 INLOD/N0314F220 UL608 SUMUM,PLANNED
2017-03-01T23:01:26.951Z,,DH8D,MEDIUM,,EHAM,,2017-03-01T14:15:00Z,2017-03-01T14:15:00Z,DERIVED,BEE,,EGPH,,,2017-03-01T12:35:00Z,2017-03-01T12:35:00Z,d1b27d8f-50f8-4ea5-ac7a-1e490313f1b1,,,DERIVED,BE1284,,,,,,,,,,217,,,SCHEDULED
2017-03-01T20:41:08.816Z,GPRPF,DH8D,MEDIUM,EGBB,,,2017-03-01T00:06:00Z,,DERIVED,BEE,EGPH,,,2017-02-28T21:40:00Z,,,4e96186d-165d-4fbc-b1bf-33dbfa2cae9a,RECEIVED,BEE852,,,,,,,,,,,,238,,,AIRBORNE
2017-03-01T20:41:06.428Z,GJECZ,DH8D,MEDIUM,EGHI,,,2017-02-28T10:31:00Z,,RECEIVED,BEE,LFPO,,2017-02-28T09:05:00Z,,,,75fb09d7-f89d-484d-810a-e08892530dde,RECEIVED,BEE154A,,,,,,,,,,,,,IFR,N0293F130 OPALE/N0312F220 UT421 KUNAV N20 ELDAX/N0314F180,PLANNED
2017-03-01T21:34:32.468Z,GJECE,DH8D,MEDIUM,EGNM,,,2017-02-28T13:24:00Z,,RECEIVED,BEE,EGAC,,2017-02-28T12:20:00Z,,,,7edc80a9-ea01-45ec-9c12-0ed1a039abe9,RECEIVED,BEE1HU,,,,,,,,,,,,,IFR,N0312F230 DCT DUFFY L15 GIGTO Q4 WAL DCT POL DCT,PLANNED
